name,brand,review_title,review_description,recommended_review,verifed_purchaser,helpful_count,not_helpful_count,reviewed_at,rating,average_rating,reviews_count
Borderlands 2,2K Games,No skill at all,Its a fun game but i didnt feel like it was hard at all. I laugh at people that play this game. Go play a real game that actually takes skill.,No: I don’t recommend this product,,2,98,9 years ago,1.0,4.1875,16
Leisure Suit Larry: Reloaded,Replay Games,Reloaded and Then Some!,Not just a remake but with new twists and characters. That game you still remember with updated graphics and sound. Definitely glad I bought this!,yes: I recommend this product,Verified Purchaser,4,0,2 years ago,5.0,5.0,4
NBA Boston Celtics Larry Bird Plush 10 in,Uncanny Brands,Larry Legend,"Bought this as a dog toy. If GameStop sold pet supplies, I would definitely buy them. Until then, I'll just repurpose human toys.",yes: I recommend this product,Verified Purchaser,0,0,3 months ago,5.0,5.0,2
NBA Boston Celtics Larry Bird Plush 10 in,Uncanny Brands,Larry Legend is the GOAT,"Bought this as a gift for my nephew. It was much larger then I realized and for the money, I dont think there is a better deal out there. Love that I decided to get it. Will likely get more as Christmas gifts.",No: I don’t recommend this product,Verified Purchaser,0,0,4 months ago,5.0,5.0,2
Angry Birds: Star Wars - Xbox One,Activision,It's Fun For All Ages.. even at 60 years old.,I'm 60years old and watched my grandson of age 6 play on his tablet. we loved taking turns. I wanted to be able to play my own as a player #2... went to look for this game as it was a 2 player up to a 4 player. gam estop made it easy by looking and finding is wasn't in their store. ordered and it in came and in time for Christmas.. we play and I able able to enjoy this game Angry Birds Star Wars with ease.,yes: I recommend this product,Verified Purchaser,4,0,2 years ago,5.0,4.2941,17
Angry Birds: Star Wars - Xbox One,Activision,Family fun,We bought this game to play with our adult children. It was easy to learn and fun for all to play. Four player games are getting to be so rare now days and this was perfect.,yes: I recommend this product,Verified Purchaser,0,1,3 years ago,5.0,4.2941,17
Angry Birds: Star Wars - Xbox One,Activision,Xbox Game Reviewers,"This game should have been ended a long time ago, on the mobile devices of course, but yet they decide to keep it alive. This game should not be bought for it is just a higher price than the mobile device prices. A full review of this game is not needed because this game fails to deliver any real and new content. Other than the ""new"" levels they made there is no new content.",No: I don’t recommend this product,,3,6,5 years ago,2.0,4.2941,17
Angry Birds: Star Wars - Xbox One,Activision,This Game Sucks,This Game Sucks. It is Angry Birds on the Xbox. It does NOT work plus Angry Birds is outdated and should be put to rest,No: I don’t recommend this product,,4,18,7 years ago,1.0,4.2941,17
Angry Birds: Star Wars - Xbox One,Activision,"ITs angry birds, FUN all the time","It you played angry birds you will like this game, it is for everyone to play becasue it is a casual game.",yes: I recommend this product,,6,10,7 years ago,5.0,4.2941,17
Mass Effect 3,Electronic Arts,A Series to Triumph,"Mass Effect 3 was one of the best games I've played in a while, recently I bought the trilogy for my PC beforehand having been played on my console. I believe that the best aspect of this game including it's trilogy is it's story. The Mass Effect series does a profound job at taking hold of your emotions, you're going to get attached to these characters, meaning you'll feel triumphant when they fight by your side, you'll be amused when they socialize with you and most of all you'll be sad when they die. Although, you're going to have more of an emotional connection with your character, Shepard. He/She is the embodiment of yourself, whether you abide by what's right or what's wrong. Sure a lot of people create their character to be the hero or villain they can never strive to be but if you're like me then you'll be emotionally connected in defining Shepard, in such ways as picking options that coincide with what you feel or even what you'd do in a similar situation. Anyway the voice acting is on par characters like Liara and Garrus portray a believable entity while Jennifer Hale as Femshep is astounding. In terms of the graphics you'll shutter in fear at the detail and height of the towering Reaper flagships and depending on your modeling skills, admire the beauty/handsomeness of your Shepard including other vital characters. Gameplay is great as usual, with a wide assortment of weapons to combat the reaper and cerberus hordes as well as the various abilities that further defy your foes. Lastly as for the ending, many say that it was awful but with the extended cut it's at least acceptable by RPG standards, what matters though is the journey not the destination in Mass Effect.",yes: I recommend this product,,14,0,7 years ago,4.0,3.6667,18
Mass Effect 3,Electronic Arts,Why is everyone angry?,"This game was one of the best I have played. Excellent story, great interactivity, and much more. Personally, I had no problem with the ending, and don't understand the haters of this whole game just because of the ending. Definitely worth it!",yes: I recommend this product,,1,0,8 years ago,5.0,3.6667,18
Mass Effect 3,Electronic Arts,Great game!,"Yes I said it's a great game. I even went out and bought Mass Effect 1 & 2 so I could play the entire series. It's well worth the purchase and even with the original ending. I actually had pre-order the game but just got tired of all the negativity the game has gotten up to now, that I decided to write a review. Graphics, sound, gameplay all great. Giving this game anything below an 8 just because you didn't like the ending really destroys the hard work these people put into it. Well that's my thoughts about the game.",yes: I recommend this product,,0,0,9 years ago,5.0,3.6667,18
Mass Effect 3,Electronic Arts,Lame,"movement suckes, story sucks, fighting was ok at best,
just overall game play seemed like i was playing a 2002 game, wasnt polished at all, pass on this wasted money",No: I don’t recommend this product,,0,6,9 years ago,2.0,3.6667,18
Mass Effect 3,Electronic Arts,this is an overall great game.,this is one of the best games i have ever played it has the best story line and only one bad side to it the bad side is that the ending sucks but i would recommend this game to every body who loves any mass effect.,yes: I recommend this product,,4,1,9 years ago,5.0,3.6667,18
Mass Effect 3,Electronic Arts,Decent Action-Adventure,"This is easily Bioware's most casual-friendly, streamlined game. The RPG elements are very minimal and the high-octane action is pretty much driving the whole story. If you enjoy action-adventure games that simply tour different exotic set-pieces, then this game is well worth $30-$40. If you like quasi-strategic action shooters, you might have a great time with this. But as an RPG, and as the critical installment in a series, the game falls quite flat.

There were also quite a few graphical and sound glitches at launch, as well as gameplay hiccups that hurt the multiplayer experience. Beyond that, the ""action button"" technique that Bioware insists on using is quite cumbersome in this game. The action button has about 5 or 6 different functions, which leads to a lot of gameplay problems. ME3 is far from perfect, but in the right state of mind it can certainly be a heck of a good time.",No: I don’t recommend this product,,1,1,9 years ago,3.0,3.6667,18
Mass Effect 3,Electronic Arts,An underappreciated ending,"This game was incredible all the way through, despite a glitch here and there that would result in a reload. If you ask anyone what they would rate this game before the end I guarantee you would not get less than a 9. But people are very sore about the end of the game...will try not to spoil anything...this game had a very amazing ending. I wanted to shed a tear it was so amazing, and it came to a conclusion that has a cinematic ending that anyone would hope for if they were watching a film, its just that because it is a well loved game nobody likes it. The multiplayer sucks however, I am not going to lie about that, and you have to play it to get a decent ending out of the game. But If I may say so, this is the best game I have ever played and I would recommend it to anyone and everyone.",yes: I recommend this product,,1,2,9 years ago,5.0,3.6667,18
Mass Effect 3,Electronic Arts,All fans - steer clear.,"If you love mass effect, you will hate this game. If you carried your many, in my case dozens, of shepards through the first two games, please, don't load them up into this dreamcrusher that they call mass effect 3. Everything that made the first two games amazing is lacking. The plot has more holes that a metal seive. Most character development is poor, and many well-loved characters are simply not there. The ending is the worst thing I have ever experieced in my life. That is no exaggeration, and do not take that lightly.",No: I don’t recommend this product,,3,18,9 years ago,1.0,3.6667,18
